"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	274	2140584	12.8
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	320	2216687	14.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	322	2292681	14.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	308	2364384	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	290	2418826	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	303	2495407	12.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	350	2538996	13.8
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	322	2589059	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	342	2631341	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	335	2679028	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	339	2706154	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	367	2773564	13.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	423	2814797	15.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	458	2849464	16.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	476	2894780	16.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	181	1560819	11.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	163	1661668	9.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	187	1764337	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	175	1841077	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	214	1915168	11.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	180	1986689	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	200	2061600	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	218	2140584	10.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	230	2216687	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	222	2292681	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	239	2364384	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	231	2418826	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	228	2495407	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	279	2538996	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	325	2589059	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	317	2631341	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	362	2679028	13.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	357	2706154	13.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	413	2773564	14.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	450	2814797	16.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	446	2849464	15.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	533	2894780	18.4
	"Census Region 2: Midwest"	"CENS-R2"	"Acute and subacute endocarditis (I33)"	"GR113-065"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	12	2849464	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	39	1560819	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	31	1661668	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	40	1764337	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	39	1841077	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	59	1915168	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	48	1986689	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	55	2061600	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	59	2140584	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	63	2216687	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	58	2292681	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	66	2364384	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	66	2418826	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	65	2495407	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	70	2538996	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	113	2589059	4.4
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	89	2631341	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	110	2679028	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	108	2706154	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	139	2773564	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	141	2814797	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	132	2849464	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	150	2894780	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	137	1560819	8.8
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	130	1661668	7.8
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	142	1764337	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	133	1841077	7.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	148	1915168	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	128	1986689	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	142	2061600	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	150	2140584	7.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	160	2216687	7.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	159	2292681	6.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	169	2364384	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	159	2418826	6.6
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	152	2495407	6.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	201	2538996	7.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	205	2589059	7.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	216	2631341	8.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	250	2679028	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	241	2706154	8.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	263	2773564	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	298	2814797	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	298	2849464	10.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	373	2894780	12.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	16	1560819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	15	1661668	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	18	1841077	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	12	1915168	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	23	1986689	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	31	2061600	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	21	2140584	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	27	2216687	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	33	2292681	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	36	2364384	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	30	2418826	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	32	2495407	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	37	2538996	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	47	2589059	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	36	2631341	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	49	2679028	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	50	2706154	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	54	2773564	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	67	2814797	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	46	2849464	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	98	2894780	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	172	1560819	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2000"	"2000"	184	1661668	11.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	188	1764337	10.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2002"	"2002"	192	1841077	10.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	195	1915168	10.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2004"	"2004"	181	1986689	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2005"	"2005"	197	2061600	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2006"	"2006"	227	2140584	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2007"	"2007"	200	2216687	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2008"	"2008"	218	2292681	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2009"	"2009"	187	2364384	7.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2010"	"2010"	204	2418826	8.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	219	2495407	8.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	252	2538996	9.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	244	2589059	9.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2014"	"2014"	251	2631341	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2015"	"2015"	330	2679028	12.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2016"	"2016"	330	2706154	12.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2017"	"2017"	343	2773564	12.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2018"	"2018"	330	2814797	11.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2019"	"2019"	391	2849464	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2020 "	"2020"	384	2894780	13.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"1999"	"1999"	11	1560819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2001"	"2001"	11	1764337	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2003"	"2003"	18	1915168	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2011"	"2011"	16	2495407	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2012"	"2012"	13	2538996	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Atherosclerosis (I70)"	"GR113-071"	"Hispanic or Latino"	"2135-2"	"Male"	"M"	"2013"	"2013"	10	2589059	Unreliable
