"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	11	3312752	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	19	3346277	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	30	3380942	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	40	3414454	1.2
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	36	3454017	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	35	3488713	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	33	3521017	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	67	3553025	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	78	3579929	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	79	3611930	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	62	3637915	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	63	3667276	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	67	3702407	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	54	3734275	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	50	3759819	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	64	3797106	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	65	3827337	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	49	3850513	1.3
	"Census Region 2: Midwest"	"CENS-R2"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	54	3888360	1.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	31	3185056	1.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	24	3226933	0.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	17	3277873	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	14	3312752	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	26	3346277	0.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	13	3380942	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	16	3414454	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	12	3454017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	16	3488713	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	10	3521017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	13	3579929	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	11	3611930	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	13	3637915	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	13	3759819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Tuberculosis (A16-A19)"	"GR113-004"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	11	3797106	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	28	3185056	0.9
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	19	3226933	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	15	3277873	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	11	3312752	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	19	3346277	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	12	3380942	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	12	3414454	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	11	3454017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	11	3488713	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	10	3611930	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	12	3759819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	613	3185056	19.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	607	3226933	18.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	571	3277873	17.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	581	3312752	17.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	547	3346277	16.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	517	3380942	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	531	3414454	15.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	530	3454017	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	564	3488713	16.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	536	3521017	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	527	3553025	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	530	3579929	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	494	3611930	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	513	3637915	14.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	508	3667276	13.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	526	3702407	14.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	571	3734275	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	567	3759819	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	549	3797106	14.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	581	3827337	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	576	3850513	15.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	604	3888360	15.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	73	3185056	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	90	3226933	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	79	3277873	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	101	3312752	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	94	3346277	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	78	3380942	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	95	3414454	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	127	3454017	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	103	3488713	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	129	3521017	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	124	3553025	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	146	3579929	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	128	3611930	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	133	3637915	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	149	3667276	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	140	3702407	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	125	3734275	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	98	3759819	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	98	3797106	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	100	3827337	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	75	3850513	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	72	3888360	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	610	3185056	19.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	556	3226933	17.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	579	3277873	17.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	589	3312752	17.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	508	3346277	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	463	3380942	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	514	3414454	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2006"	"2006"	"Black or African American"	"2054-5"	"Male"	"M"	476	3454017	13.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2007"	"2007"	"Black or African American"	"2054-5"	"Male"	"M"	422	3488713	12.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2008"	"2008"	"Black or African American"	"2054-5"	"Male"	"M"	423	3521017	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2009"	"2009"	"Black or African American"	"2054-5"	"Male"	"M"	341	3553025	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2010"	"2010"	"Black or African American"	"2054-5"	"Male"	"M"	340	3579929	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2011"	"2011"	"Black or African American"	"2054-5"	"Male"	"M"	279	3611930	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2012"	"2012"	"Black or African American"	"2054-5"	"Male"	"M"	275	3637915	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2013"	"2013"	"Black or African American"	"2054-5"	"Male"	"M"	267	3667276	7.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2014"	"2014"	"Black or African American"	"2054-5"	"Male"	"M"	262	3702407	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2015"	"2015"	"Black or African American"	"2054-5"	"Male"	"M"	243	3734275	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2016"	"2016"	"Black or African American"	"2054-5"	"Male"	"M"	212	3759819	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2017"	"2017"	"Black or African American"	"2054-5"	"Male"	"M"	219	3797106	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2018"	"2018"	"Black or African American"	"2054-5"	"Male"	"M"	238	3827337	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2019"	"2019"	"Black or African American"	"2054-5"	"Male"	"M"	192	3850513	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"2020 "	"2020"	"Black or African American"	"2054-5"	"Male"	"M"	210	3888360	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"1999"	"1999"	"Black or African American"	"2054-5"	"Male"	"M"	118	3185056	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2000"	"2000"	"Black or African American"	"2054-5"	"Male"	"M"	71	3226933	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2001"	"2001"	"Black or African American"	"2054-5"	"Male"	"M"	86	3277873	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2002"	"2002"	"Black or African American"	"2054-5"	"Male"	"M"	104	3312752	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2003"	"2003"	"Black or African American"	"2054-5"	"Male"	"M"	101	3346277	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2004"	"2004"	"Black or African American"	"2054-5"	"Male"	"M"	108	3380942	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"2005"	"2005"	"Black or African American"	"2054-5"	"Male"	"M"	110	3414454	3.2
