"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Race"	"Race Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Idaho"	"16"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	53	11162	474.8
	"Idaho"	"16"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	3464	481852	718.9
	"Idaho"	"16"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	4121	477226	863.5
	"Idaho"	"16"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	42	11951	351.4
	"Idaho"	"16"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	64	11733	545.5
	"Idaho"	"16"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	3351	485815	689.8
	"Idaho"	"16"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	4005	481093	832.5
	"Idaho"	"16"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	29	12318	235.4
	"Idaho"	"16"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	51	12131	420.4
	"Idaho"	"16"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	3359	492147	682.5
	"Idaho"	"16"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	4005	486626	823.0
	"Idaho"	"16"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	41	12394	330.8
	"Idaho"	"16"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	62	12042	514.9
	"Idaho"	"16"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	3642	509117	715.4
	"Idaho"	"16"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	3960	504367	785.1
	"Idaho"	"16"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	11	1728	636.6 (Unreliable)
	"Idaho"	"16"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	11	2348	468.5 (Unreliable)
	"Idaho"	"16"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	48	12877	372.8
	"Idaho"	"16"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	43	12379	347.4
	"Idaho"	"16"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	3610	522922	690.4
	"Idaho"	"16"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	4154	519793	799.2
	"Idaho"	"16"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	12	1938	619.2 (Unreliable)
	"Idaho"	"16"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	50	13460	371.5
	"Idaho"	"16"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	67	12809	523.1
	"Idaho"	"16"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	3900	540136	722.0
	"Idaho"	"16"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	4357	537874	810.0
	"Idaho"	"16"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	45	13775	326.7
	"Idaho"	"16"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	55	13127	419.0
	"Idaho"	"16"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	4012	557763	719.3
	"Idaho"	"16"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	4322	555794	777.6
	"Idaho"	"16"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	56	14441	387.8
	"Idaho"	"16"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	69	13617	506.7
	"Idaho"	"16"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	3977	572701	694.4
	"Idaho"	"16"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	4401	571602	769.9
	"Idaho"	"16"	"1996"	"1996"	"Black or African American"	"2054-5"	"Male"	"M"	16	3068	521.5 (Unreliable)
	"Idaho"	"16"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	45	14999	300.0
	"Idaho"	"16"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	65	14135	459.9
	"Idaho"	"16"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	4011	585008	685.6
	"Idaho"	"16"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	4570	583971	782.6
	"Idaho"	"16"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	10	3128	319.7 (Unreliable)
	"Idaho"	"16"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	43	15826	271.7
	"Idaho"	"16"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	76	14795	513.7
	"Idaho"	"16"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	4172	596063	699.9
	"Idaho"	"16"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	4669	596503	782.7
	"Idaho"	"16"	"1998"	"1998"	"Black or African American"	"2054-5"	"Male"	"M"	10	3372	296.6 (Unreliable)
	"Idaho"	"16"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	66	16694	395.4
	"Idaho"	"16"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	80	15426	518.6
	"Idaho"	"16"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	4368	606882	719.7
	"Idaho"	"16"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	4623	607861	760.5
	"Illinois"	"17"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	6063	899149	674.3
	"Illinois"	"17"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	7901	789116	1001.2
	"Illinois"	"17"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	122	95916	127.2
	"Illinois"	"17"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	200	92285	216.7
	"Illinois"	"17"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	41934	4904278	855.0
	"Illinois"	"17"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	46715	4667392	1000.9
	"Illinois"	"17"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	6075	897623	676.8
	"Illinois"	"17"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	7647	788115	970.3
	"Illinois"	"17"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	145	104710	138.5
	"Illinois"	"17"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	196	101450	193.2
	"Illinois"	"17"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	41701	4899413	851.1
	"Illinois"	"17"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	46055	4664160	987.4
	"Illinois"	"17"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	5950	899377	661.6
	"Illinois"	"17"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	7780	789497	985.4
	"Illinois"	"17"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	145	110995	130.6
	"Illinois"	"17"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	191	107783	177.2
	"Illinois"	"17"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	41626	4880739	852.9
	"Illinois"	"17"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	44809	4644063	964.9
	"Illinois"	"17"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	6296	898858	700.4
	"Illinois"	"17"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	7865	788854	997.0
	"Illinois"	"17"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	146	115971	125.9
	"Illinois"	"17"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	209	112734	185.4
	"Illinois"	"17"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	42586	4866563	875.1
	"Illinois"	"17"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	45336	4628840	979.4
	"Illinois"	"17"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	5987	901336	664.2
	"Illinois"	"17"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	7616	792293	961.3
	"Illinois"	"17"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	165	121778	135.5
	"Illinois"	"17"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	210	118740	176.9
	"Illinois"	"17"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	42539	4857028	875.8
	"Illinois"	"17"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	44394	4624177	960.0
	"Illinois"	"17"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	6342	900607	704.2
	"Illinois"	"17"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	7843	792073	990.2
	"Illinois"	"17"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	162	127402	127.2
	"Illinois"	"17"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	223	124582	179.0
	"Illinois"	"17"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	43289	4845152	893.4
	"Illinois"	"17"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	44420	4616147	962.3
	"Illinois"	"17"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	6698	900043	744.2
	"Illinois"	"17"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	8209	792656	1035.6
	"Illinois"	"17"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	191	133461	143.1
	"Illinois"	"17"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	239	130609	183.0
	"Illinois"	"17"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	43288	4830390	896.2
	"Illinois"	"17"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	44746	4603734	972.0
	"Illinois"	"17"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	6621	903190	733.1
	"Illinois"	"17"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	8198	795443	1030.6
	"Illinois"	"17"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	189	140360	134.7
	"Illinois"	"17"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	229	137484	166.6
	"Illinois"	"17"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	43462	4823845	901.0
	"Illinois"	"17"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	43615	4600098	948.1
	"Illinois"	"17"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	7113	904951	786.0
	"Illinois"	"17"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	8767	796964	1100.0
	"Illinois"	"17"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	232	146682	158.2
	"Illinois"	"17"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	307	144174	212.9
	"Illinois"	"17"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	44271	4815481	919.3
	"Illinois"	"17"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	44560	4596306	969.5
	"Illinois"	"17"	"1989"	"1989"	"Black or African American"	"2054-5"	"Female"	"F"	7135	910281	783.8
	"Illinois"	"17"	"1989"	"1989"	"Black or African American"	"2054-5"	"Male"	"M"	8831	801799	1101.4
	"Illinois"	"17"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	242	153963	157.2
	"Illinois"	"17"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	323	151413	213.3
	"Illinois"	"17"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	43331	4813274	900.2
	"Illinois"	"17"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	43504	4597611	946.2
	"Illinois"	"17"	"1990"	"1990"	"Black or African American"	"2054-5"	"Female"	"F"	7132	911910	782.1
	"Illinois"	"17"	"1990"	"1990"	"Black or African American"	"2054-5"	"Male"	"M"	8919	803015	1110.7
	"Illinois"	"17"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	216	159463	135.5
	"Illinois"	"17"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	333	156909	212.2
	"Illinois"	"17"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	43272	4812463	899.2
	"Illinois"	"17"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	43134	4599378	937.8
	"Illinois"	"17"	"1991"	"1991"	"Black or African American"	"2054-5"	"Female"	"F"	7296	928102	786.1
	"Illinois"	"17"	"1991"	"1991"	"Black or African American"	"2054-5"	"Male"	"M"	9110	815836	1116.6
	"Illinois"	"17"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	262	169826	154.3
	"Illinois"	"17"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	334	165949	201.3
	"Illinois"	"17"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	43856	4850069	904.2
	"Illinois"	"17"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	43265	4646393	931.2
	"Illinois"	"17"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	7055	943904	747.4
	"Illinois"	"17"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	9078	830679	1092.8
	"Illinois"	"17"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	314	178723	175.7
	"Illinois"	"17"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	364	173775	209.5
	"Illinois"	"17"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	42915	4882804	878.9
	"Illinois"	"17"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	42392	4688528	904.2
	"Illinois"	"17"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	7672	959734	799.4
	"Illinois"	"17"	"1993"	"1993"	"Black or African American"	"2054-5"	"Male"	"M"	9566	844906	1132.2
	"Illinois"	"17"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	304	188810	161.0
	"Illinois"	"17"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	409	182371	224.3
	"Illinois"	"17"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	45133	4915296	918.2
	"Illinois"	"17"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	44109	4725042	933.5
	"Illinois"	"17"	"1994"	"1994"	"Black or African American"	"2054-5"	"Female"	"F"	7630	972236	784.8
	"Illinois"	"17"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	9319	857503	1086.8
	"Illinois"	"17"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	367	198188	185.2
	"Illinois"	"17"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	410	190545	215.2
	"Illinois"	"17"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	45481	4940762	920.5
	"Illinois"	"17"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	44137	4760278	927.2
	"Illinois"	"17"	"1995"	"1995"	"Black or African American"	"2054-5"	"Female"	"F"	7887	982911	802.4
	"Illinois"	"17"	"1995"	"1995"	"Black or African American"	"2054-5"	"Male"	"M"	9391	868946	1080.7
	"Illinois"	"17"	"1995"	"1995"	"Other Race"	"2131-1"	"Female"	"F"	374	207144	180.6
	"Illinois"	"17"	"1995"	"1995"	"Other Race"	"2131-1"	"Male"	"M"	485	198292	244.6
	"Illinois"	"17"	"1995"	"1995"	"White"	"2106-3"	"Female"	"F"	45989	4963670	926.5
	"Illinois"	"17"	"1995"	"1995"	"White"	"2106-3"	"Male"	"M"	44343	4793567	925.1
	"Illinois"	"17"	"1996"	"1996"	"Black or African American"	"2054-5"	"Female"	"F"	7678	994274	772.2
	"Illinois"	"17"	"1996"	"1996"	"Black or African American"	"2054-5"	"Male"	"M"	9049	878114	1030.5
	"Illinois"	"17"	"1996"	"1996"	"Other Race"	"2131-1"	"Female"	"F"	383	216789	176.7
	"Illinois"	"17"	"1996"	"1996"	"Other Race"	"2131-1"	"Male"	"M"	502	207320	242.1
	"Illinois"	"17"	"1996"	"1996"	"White"	"2106-3"	"Female"	"F"	45670	4986226	915.9
	"Illinois"	"17"	"1996"	"1996"	"White"	"2106-3"	"Male"	"M"	42810	4826817	886.9
	"Illinois"	"17"	"1997"	"1997"	"Black or African American"	"2054-5"	"Female"	"F"	7410	1004321	737.8
	"Illinois"	"17"	"1997"	"1997"	"Black or African American"	"2054-5"	"Male"	"M"	8503	886553	959.1
	"Illinois"	"17"	"1997"	"1997"	"Other Race"	"2131-1"	"Female"	"F"	382	226431	168.7
	"Illinois"	"17"	"1997"	"1997"	"Other Race"	"2131-1"	"Male"	"M"	518	216037	239.8
	"Illinois"	"17"	"1997"	"1997"	"White"	"2106-3"	"Female"	"F"	44403	5005487	887.1
	"Illinois"	"17"	"1997"	"1997"	"White"	"2106-3"	"Male"	"M"	41698	4853420	859.1
	"Illinois"	"17"	"1998"	"1998"	"Black or African American"	"2054-5"	"Female"	"F"	7559	1012278	746.7
	"Illinois"	"17"	"1998"	"1998"	"Black or African American"	"2054-5"	"Male"	"M"	8583	895571	958.4
	"Illinois"	"17"	"1998"	"1998"	"Other Race"	"2131-1"	"Female"	"F"	431	236965	181.9
	"Illinois"	"17"	"1998"	"1998"	"Other Race"	"2131-1"	"Male"	"M"	499	224990	221.8
	"Illinois"	"17"	"1998"	"1998"	"White"	"2106-3"	"Female"	"F"	45362	5027928	902.2
	"Illinois"	"17"	"1998"	"1998"	"White"	"2106-3"	"Male"	"M"	42046	4884179	860.9
	"Indiana"	"18"	"1980"	"1980"	"Black or African American"	"2054-5"	"Female"	"F"	1549	218879	707.7
	"Indiana"	"18"	"1980"	"1980"	"Black or African American"	"2054-5"	"Male"	"M"	1965	197228	996.3
	"Indiana"	"18"	"1980"	"1980"	"Other Race"	"2131-1"	"Female"	"F"	20	16689	119.8
	"Indiana"	"18"	"1980"	"1980"	"Other Race"	"2131-1"	"Male"	"M"	16	15140	105.7 (Unreliable)
	"Indiana"	"18"	"1980"	"1980"	"White"	"2106-3"	"Female"	"F"	20712	2591185	799.3
	"Indiana"	"18"	"1980"	"1980"	"White"	"2106-3"	"Male"	"M"	23083	2455797	939.9
	"Indiana"	"18"	"1981"	"1981"	"Black or African American"	"2054-5"	"Female"	"F"	1455	219217	663.7
	"Indiana"	"18"	"1981"	"1981"	"Black or African American"	"2054-5"	"Male"	"M"	1865	197119	946.1
	"Indiana"	"18"	"1981"	"1981"	"Other Race"	"2131-1"	"Female"	"F"	19	17902	106.1 (Unreliable)
	"Indiana"	"18"	"1981"	"1981"	"Other Race"	"2131-1"	"Male"	"M"	12	16412	73.1 (Unreliable)
	"Indiana"	"18"	"1981"	"1981"	"White"	"2106-3"	"Female"	"F"	20729	2583246	802.4
	"Indiana"	"18"	"1981"	"1981"	"White"	"2106-3"	"Male"	"M"	23229	2446939	949.3
	"Indiana"	"18"	"1982"	"1982"	"Black or African American"	"2054-5"	"Female"	"F"	1421	219128	648.5
	"Indiana"	"18"	"1982"	"1982"	"Black or African American"	"2054-5"	"Male"	"M"	1933	196790	982.3
	"Indiana"	"18"	"1982"	"1982"	"Other Race"	"2131-1"	"Female"	"F"	12	18613	64.5 (Unreliable)
	"Indiana"	"18"	"1982"	"1982"	"Other Race"	"2131-1"	"Male"	"M"	18	17235	104.4 (Unreliable)
	"Indiana"	"18"	"1982"	"1982"	"White"	"2106-3"	"Female"	"F"	20742	2577482	804.7
	"Indiana"	"18"	"1982"	"1982"	"White"	"2106-3"	"Male"	"M"	22504	2438912	922.7
	"Indiana"	"18"	"1983"	"1983"	"Black or African American"	"2054-5"	"Female"	"F"	1473	218710	673.5
	"Indiana"	"18"	"1983"	"1983"	"Black or African American"	"2054-5"	"Male"	"M"	1879	196052	958.4
	"Indiana"	"18"	"1983"	"1983"	"Other Race"	"2131-1"	"Female"	"F"	19	19285	98.5 (Unreliable)
	"Indiana"	"18"	"1983"	"1983"	"Other Race"	"2131-1"	"Male"	"M"	17	18027	94.3 (Unreliable)
	"Indiana"	"18"	"1983"	"1983"	"White"	"2106-3"	"Female"	"F"	21288	2568162	828.9
	"Indiana"	"18"	"1983"	"1983"	"White"	"2106-3"	"Male"	"M"	23071	2428200	950.1
	"Indiana"	"18"	"1984"	"1984"	"Black or African American"	"2054-5"	"Female"	"F"	1533	219514	698.4
	"Indiana"	"18"	"1984"	"1984"	"Black or African American"	"2054-5"	"Male"	"M"	1893	196504	963.3
	"Indiana"	"18"	"1984"	"1984"	"Other Race"	"2131-1"	"Female"	"F"	12	20125	59.6 (Unreliable)
	"Indiana"	"18"	"1984"	"1984"	"Other Race"	"2131-1"	"Male"	"M"	20	18940	105.6
	"Indiana"	"18"	"1984"	"1984"	"White"	"2106-3"	"Female"	"F"	21126	2571130	821.7
	"Indiana"	"18"	"1984"	"1984"	"White"	"2106-3"	"Male"	"M"	22865	2430728	940.7
	"Indiana"	"18"	"1985"	"1985"	"Black or African American"	"2054-5"	"Female"	"F"	1634	220166	742.2
	"Indiana"	"18"	"1985"	"1985"	"Black or African American"	"2054-5"	"Male"	"M"	1935	196817	983.1
	"Indiana"	"18"	"1985"	"1985"	"Other Race"	"2131-1"	"Female"	"F"	16	20974	76.3 (Unreliable)
	"Indiana"	"18"	"1985"	"1985"	"Other Race"	"2131-1"	"Male"	"M"	20	19895	100.5
	"Indiana"	"18"	"1985"	"1985"	"White"	"2106-3"	"Female"	"F"	21499	2572264	835.8
	"Indiana"	"18"	"1985"	"1985"	"White"	"2106-3"	"Male"	"M"	23091	2429901	950.3
	"Indiana"	"18"	"1986"	"1986"	"Black or African American"	"2054-5"	"Female"	"F"	1611	219942	732.5
	"Indiana"	"18"	"1986"	"1986"	"Black or African American"	"2054-5"	"Male"	"M"	2006	196480	1021.0
	"Indiana"	"18"	"1986"	"1986"	"Other Race"	"2131-1"	"Female"	"F"	27	21827	123.7
	"Indiana"	"18"	"1986"	"1986"	"Other Race"	"2131-1"	"Male"	"M"	30	20830	144.0
	"Indiana"	"18"	"1986"	"1986"	"White"	"2106-3"	"Female"	"F"	22023	2568658	857.4
	"Indiana"	"18"	"1986"	"1986"	"White"	"2106-3"	"Male"	"M"	23669	2426604	975.4
	"Indiana"	"18"	"1987"	"1987"	"Black or African American"	"2054-5"	"Female"	"F"	1590	221702	717.2
	"Indiana"	"18"	"1987"	"1987"	"Black or African American"	"2054-5"	"Male"	"M"	1986	197554	1005.3
	"Indiana"	"18"	"1987"	"1987"	"Other Race"	"2131-1"	"Female"	"F"	15	22799	65.8 (Unreliable)
	"Indiana"	"18"	"1987"	"1987"	"Other Race"	"2131-1"	"Male"	"M"	24	21866	109.8
	"Indiana"	"18"	"1987"	"1987"	"White"	"2106-3"	"Female"	"F"	22087	2575874	857.5
	"Indiana"	"18"	"1987"	"1987"	"White"	"2106-3"	"Male"	"M"	23204	2433189	953.6
	"Indiana"	"18"	"1988"	"1988"	"Black or African American"	"2054-5"	"Female"	"F"	1708	224592	760.5
	"Indiana"	"18"	"1988"	"1988"	"Black or African American"	"2054-5"	"Male"	"M"	2055	200003	1027.5
	"Indiana"	"18"	"1988"	"1988"	"Other Race"	"2131-1"	"Female"	"F"	25	23880	104.7
	"Indiana"	"18"	"1988"	"1988"	"Other Race"	"2131-1"	"Male"	"M"	35	22983	152.3
	"Indiana"	"18"	"1988"	"1988"	"White"	"2106-3"	"Female"	"F"	22738	2583058	880.3
	"Indiana"	"18"	"1988"	"1988"	"White"	"2106-3"	"Male"	"M"	23476	2440231	962.0
	"Indiana"	"18"	"1989"	"1989"	"Black or African American"	"2054-5"	"Female"	"F"	1823	227888	800.0
	"Indiana"	"18"	"1989"	"1989"	"Black or African American"	"2054-5"	"Male"	"M"	2047	202563	1010.5
	"Indiana"	"18"	"1989"	"1989"	"Other Race"	"2131-1"	"Female"	"F"	28	25139	111.4
	"Indiana"	"18"	"1989"	"1989"	"Other Race"	"2131-1"	"Male"	"M"	32	24338	131.5
	"Indiana"	"18"	"1989"	"1989"	"White"	"2106-3"	"Female"	"F"	22458	2594475	865.6
	"Indiana"	"18"	"1989"	"1989"	"White"	"2106-3"	"Male"	"M"	22706	2452689	925.8
	"Indiana"	"18"	"1990"	"1990"	"Black or African American"	"2054-5"	"Female"	"F"	1725	230198	749.4
	"Indiana"	"18"	"1990"	"1990"	"Black or African American"	"2054-5"	"Male"	"M"	2018	204690	985.9
	"Indiana"	"18"	"1990"	"1990"	"Other Race"	"2131-1"	"Female"	"F"	25	26035	96.0
	"Indiana"	"18"	"1990"	"1990"	"Other Race"	"2131-1"	"Male"	"M"	45	25293	177.9
	"Indiana"	"18"	"1990"	"1990"	"White"	"2106-3"	"Female"	"F"	22621	2600894	869.7
	"Indiana"	"18"	"1990"	"1990"	"White"	"2106-3"	"Male"	"M"	23135	2459709	940.6
	"Indiana"	"18"	"1991"	"1991"	"Black or African American"	"2054-5"	"Female"	"F"	1950	235478	828.1
	"Indiana"	"18"	"1991"	"1991"	"Black or African American"	"2054-5"	"Male"	"M"	2137	209849	1018.4
	"Indiana"	"18"	"1991"	"1991"	"Other Race"	"2131-1"	"Female"	"F"	33	26396	125.0
	"Indiana"	"18"	"1991"	"1991"	"Other Race"	"2131-1"	"Male"	"M"	34	25618	132.7
	"Indiana"	"18"	"1991"	"1991"	"White"	"2106-3"	"Female"	"F"	23092	2630089	878.0
	"Indiana"	"18"	"1991"	"1991"	"White"	"2106-3"	"Male"	"M"	22902	2492185	919.0
	"Indiana"	"18"	"1992"	"1992"	"Black or African American"	"2054-5"	"Female"	"F"	1874	240707	778.5
	"Indiana"	"18"	"1992"	"1992"	"Black or African American"	"2054-5"	"Male"	"M"	2169	215263	1007.6
	"Indiana"	"18"	"1992"	"1992"	"Other Race"	"2131-1"	"Female"	"F"	44	27697	158.9
	"Indiana"	"18"	"1992"	"1992"	"Other Race"	"2131-1"	"Male"	"M"	50	26660	187.5
	"Indiana"	"18"	"1992"	"1992"	"White"	"2106-3"	"Female"	"F"	22812	2648824	861.2
	"Indiana"	"18"	"1992"	"1992"	"White"	"2106-3"	"Male"	"M"	23015	2516606	914.5
	"Indiana"	"18"	"1993"	"1993"	"Black or African American"	"2054-5"	"Female"	"F"	1955	245646	795.9
	"Indiana"	"18"	"1993"	"1993"	"Black or African American"	"2054-5"	"Male"	"M"	2195	220832	994.0
	"Indiana"	"18"	"1993"	"1993"	"Other Race"	"2131-1"	"Female"	"F"	43	29288	146.8
	"Indiana"	"18"	"1993"	"1993"	"Other Race"	"2131-1"	"Male"	"M"	40	28062	142.5
	"Indiana"	"18"	"1993"	"1993"	"White"	"2106-3"	"Female"	"F"	24196	2672576	905.3
	"Indiana"	"18"	"1993"	"1993"	"White"	"2106-3"	"Male"	"M"	23882	2544721	938.5
	"Indiana"	"18"	"1994"	"1994"	"Black or African American"	"2054-5"	"Female"	"F"	1957	250592	781.0
	"Indiana"	"18"	"1994"	"1994"	"Black or African American"	"2054-5"	"Male"	"M"	2264	226154	1001.1
	"Indiana"	"18"	"1994"	"1994"	"Other Race"	"2131-1"	"Female"	"F"	45	30841	145.9
	"Indiana"	"18"	"1994"	"1994"	"Other Race"	"2131-1"	"Male"	"M"	56	29370	190.7
	"Indiana"	"18"	"1994"	"1994"	"White"	"2106-3"	"Female"	"F"	24457	2691346	908.7
	"Indiana"	"18"	"1994"	"1994"	"White"	"2106-3"	"Male"	"M"	23675	2566496	922.5
	"Indiana"	"18"	"1995"	"1995"	"Black or African American"	"2054-5"	"Female"	"F"	2049	255369	802.4
