"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Hispanic Origin"	"Hispanic Origin Code"	"Gender"	"Gender Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	263	2023645	13.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	263	2104740	12.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	224	2183944	10.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	253	2242852	11.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	267	2313622	11.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	268	2356281	11.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	269	2405206	11.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	275	2471414	11.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	257	2522928	10.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	302	2553841	11.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	296	2616315	11.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	301	2658399	11.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	299	2698635	11.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	347	2747790	12.6
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	56	1379862	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	41	1462864	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	37	1559808	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	51	1635975	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	46	1711789	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	45	1785379	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	60	1862612	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	50	1942635	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	61	2023645	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	56	2104740	2.7
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	44	2183944	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	51	2242852	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	57	2313622	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	48	2356281	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	62	2405206	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	77	2471414	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	41	2522928	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	60	2553841	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	45	2616315	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	78	2658399	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	57	2698635	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	82	2747790	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	194	1379862	14.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	192	1462864	13.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	171	1559808	11.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	208	1635975	12.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	196	1711789	11.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	179	1785379	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	185	1862612	9.9
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	189	1942635	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	202	2023645	10.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	207	2104740	9.8
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	180	2183944	8.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	202	2242852	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	210	2313622	9.1
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	220	2356281	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	207	2405206	8.6
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	198	2471414	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	216	2522928	8.6
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	242	2553841	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	251	2616315	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	223	2658399	8.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	242	2698635	9.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	265	2747790	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	175	1379862	12.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	155	1462864	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	148	1559808	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	172	1635975	10.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	182	1711789	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	165	1785379	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	177	1862612	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	188	1942635	9.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	201	2023645	9.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	193	2104740	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	201	2183944	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	209	2242852	9.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	234	2313622	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	238	2356281	10.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	280	2405206	11.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	262	2471414	10.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	343	2522928	13.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	376	2553841	14.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	342	2616315	13.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	363	2658399	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	386	2698635	14.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other heart diseases (I26-I51)"	"GR113-064"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	414	2747790	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	62	1379862	4.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	42	1462864	2.9
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	49	1559808	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	60	1635975	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	63	1711789	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	63	1785379	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	61	1862612	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	58	1942635	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	69	2023645	3.4
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	73	2104740	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	56	2183944	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	57	2242852	2.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	85	2313622	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	82	2356281	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	103	2405206	4.3
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	100	2471414	4.0
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	117	2522928	4.6
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	136	2553841	5.3
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	136	2616315	5.2
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	127	2658399	4.8
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	160	2698635	5.9
	"Census Region 2: Midwest"	"CENS-R2"	"Heart failure (I50)"	"GR113-067"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	171	2747790	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	111	1379862	8.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	109	1462864	7.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	96	1559808	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	109	1635975	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2003"	"2003"	115	1711789	6.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2004"	"2004"	97	1785379	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2005"	"2005"	111	1862612	6.0
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2006"	"2006"	125	1942635	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2007"	"2007"	131	2023645	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2008"	"2008"	119	2104740	5.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2009"	"2009"	139	2183944	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2010"	"2010"	146	2242852	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2011"	"2011"	147	2313622	6.4
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2012"	"2012"	152	2356281	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2013"	"2013"	174	2405206	7.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2014"	"2014"	156	2471414	6.3
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2015"	"2015"	219	2522928	8.7
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2016"	"2016"	236	2553841	9.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2017"	"2017"	197	2616315	7.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2018"	"2018"	225	2658399	8.5
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2019"	"2019"	220	2698635	8.2
	"Census Region 2: Midwest"	"CENS-R2"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2020 "	"2020"	232	2747790	8.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"1999"	"1999"	21	1379862	1.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2000"	"2000"	23	1462864	1.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2001"	"2001"	13	1559808	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	"Hispanic or Latino"	"2135-2"	"Female"	"F"	"2002"	"2002"	18	1635975	Unreliable
