"Notes"	"Census Region"	"Census Region Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	12	3380942	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	12	3414454	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	11	3454017	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	11	3488713	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	10	3611930	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"Respiratory tuberculosis (A16)"	"GR113-005"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	12	3759819	Unreliable
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	613	3185056	19.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	607	3226933	18.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	571	3277873	17.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	581	3312752	17.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	547	3346277	16.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	517	3380942	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	531	3414454	15.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	530	3454017	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	564	3488713	16.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	536	3521017	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	527	3553025	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	530	3579929	14.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	494	3611930	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	513	3637915	14.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	508	3667276	13.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	526	3702407	14.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	571	3734275	15.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	567	3759819	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	549	3797106	14.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	581	3827337	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	576	3850513	15.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Septicemia (A40-A41)"	"GR113-010"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	604	3888360	15.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	73	3185056	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	90	3226933	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	79	3277873	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	101	3312752	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	94	3346277	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	78	3380942	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	95	3414454	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	127	3454017	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	103	3488713	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	129	3521017	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	124	3553025	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	146	3579929	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	128	3611930	3.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	133	3637915	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	149	3667276	4.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	140	3702407	3.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	125	3734275	3.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	98	3759819	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	98	3797106	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	100	3827337	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	75	3850513	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Viral hepatitis (B15-B19)"	"GR113-015"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	72	3888360	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	610	3185056	19.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	556	3226933	17.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	579	3277873	17.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	589	3312752	17.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	508	3346277	15.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	463	3380942	13.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	514	3414454	15.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	476	3454017	13.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	422	3488713	12.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	423	3521017	12.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	341	3553025	9.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	340	3579929	9.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	279	3611930	7.7
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	275	3637915	7.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	267	3667276	7.3
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	262	3702407	7.1
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	243	3734275	6.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	212	3759819	5.6
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	219	3797106	5.8
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	238	3827337	6.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	192	3850513	5.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Human immunodeficiency virus (HIV) disease (B20-B24)"	"GR113-016"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	210	3888360	5.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	118	3185056	3.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	71	3226933	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	86	3277873	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	104	3312752	3.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	101	3346277	3.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	108	3380942	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	110	3414454	3.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	73	3454017	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	68	3488713	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	79	3521017	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	73	3553025	2.1
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2010"	"2010"	73	3579929	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2011"	"2011"	83	3611930	2.3
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2012"	"2012"	63	3637915	1.7
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2013"	"2013"	81	3667276	2.2
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2014"	"2014"	65	3702407	1.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2015"	"2015"	73	3734275	2.0
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2016"	"2016"	73	3759819	1.9
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2017"	"2017"	100	3797106	2.6
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2018"	"2018"	107	3827337	2.8
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2019"	"2019"	91	3850513	2.4
	"Census Region 2: Midwest"	"CENS-R2"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	"Male"	"M"	"Black or African American"	"2054-5"	"2020 "	"2020"	5839	3888360	150.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"1999"	"1999"	6289	3185056	197.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2000"	"2000"	6453	3226933	200.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2001"	"2001"	6425	3277873	196.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2002"	"2002"	6334	3312752	191.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2003"	"2003"	6332	3346277	189.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2004"	"2004"	6337	3380942	187.4
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2005"	"2005"	6415	3414454	187.9
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2006"	"2006"	6357	3454017	184.0
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2007"	"2007"	6393	3488713	183.2
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2008"	"2008"	6284	3521017	178.5
	"Census Region 2: Midwest"	"CENS-R2"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	"Male"	"M"	"Black or African American"	"2054-5"	"2009"	"2009"	6240	3553025	175.6
